,filename,reduced_filename,pixel_mean,pixel_min,pixel_max
128,F9_R3D_STC_w435.tif,gelatin_plate_1_stitched/F9_R3D_STC_w435_reduced.jpg,113.87138487969136,0,7943
129,F9_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F9_R3D_STC_w-50_reduced.jpg,4783.563698910251,0,45030
130,F9_R3D_STC_w525.tif,gelatin_plate_1_stitched/F9_R3D_STC_w525_reduced.jpg,106.4326103014717,0,807
131,F9_R3D_STC_w597.tif,gelatin_plate_1_stitched/F9_R3D_STC_w597_reduced.jpg,1190.2381961366273,0,20978
132,F10_R3D_STC_w435.tif,gelatin_plate_1_stitched/F10_R3D_STC_w435_reduced.jpg,137.05312408429643,0,20931
133,F10_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F10_R3D_STC_w-50_reduced.jpg,4643.539357080799,0,14506
134,F10_R3D_STC_w525.tif,gelatin_plate_1_stitched/F10_R3D_STC_w525_reduced.jpg,109.97038042694714,0,2208
135,F10_R3D_STC_w597.tif,gelatin_plate_1_stitched/F10_R3D_STC_w597_reduced.jpg,1183.3748882435927,0,4220
136,F11_R3D_STC_w435.tif,gelatin_plate_1_stitched/F11_R3D_STC_w435_reduced.jpg,145.80552976635735,0,20979
137,F11_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F11_R3D_STC_w-50_reduced.jpg,4667.6611311132765,0,13197
138,F11_R3D_STC_w525.tif,gelatin_plate_1_stitched/F11_R3D_STC_w525_reduced.jpg,115.24832227632679,0,3586
139,F11_R3D_STC_w597.tif,gelatin_plate_1_stitched/F11_R3D_STC_w597_reduced.jpg,1270.4896311219572,0,8172
140,F12_R3D_STC_w435.tif,gelatin_plate_1_stitched/F12_R3D_STC_w435_reduced.jpg,250.20380045002986,0,9541
141,F12_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F12_R3D_STC_w-50_reduced.jpg,2081.5123275420233,0,8728
142,F12_R3D_STC_w525.tif,gelatin_plate_1_stitched/F12_R3D_STC_w525_reduced.jpg,285.56812550715165,0,9067
143,F12_R3D_STC_w597.tif,gelatin_plate_1_stitched/F12_R3D_STC_w597_reduced.jpg,1302.2358289584624,0,18639
144,E1_R3D_STC_w435.tif,gelatin_plate_1_stitched/E1_R3D_STC_w435_reduced.jpg,117.38958835326966,0,12167
145,E1_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E1_R3D_STC_w-50_reduced.jpg,1346.8265656804306,0,3488
146,E1_R3D_STC_w525.tif,gelatin_plate_1_stitched/E1_R3D_STC_w525_reduced.jpg,108.72173200352354,0,7796
147,E1_R3D_STC_w597.tif,gelatin_plate_1_stitched/E1_R3D_STC_w597_reduced.jpg,1079.5115339737818,0,4614
148,E2_R3D_STC_w435.tif,gelatin_plate_1_stitched/E2_R3D_STC_w435_reduced.jpg,109.30320339432112,0,11311
149,E2_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E2_R3D_STC_w-50_reduced.jpg,1248.036983728122,0,2414
150,E2_R3D_STC_w525.tif,gelatin_plate_1_stitched/E2_R3D_STC_w525_reduced.jpg,114.37835862140804,0,17779
151,E2_R3D_STC_w597.tif,gelatin_plate_1_stitched/E2_R3D_STC_w597_reduced.jpg,1092.380838178715,0,4400
152,E3_R3D_STC_w435.tif,gelatin_plate_1_stitched/E3_R3D_STC_w435_reduced.jpg,110.03892608776714,0,5565
